user_id,usage_intensity,num_devices,has_camera,num_cameras,video_retention_days,daily_api_calls,iot_msg_per_device_per_day,automation_rules,notifications_enabled,cost_cloudfront,cost_apigw,cost_waf,cost_cognito,cost_iot_core,cost_iot_device_mgmt,cost_kvs_compute,cost_kvs_storage,cost_lambda,cost_step_functions,cost_sns,cost_dynamo_compute,cost_dynamo_storage,cost_timestream_compute,cost_timestream_storage,cost_s3_storage,cost_s3_requests,cost_s3_transfer,cost_cloudwatch,cost_network,cost_storage,cost_compute,cost_total_monthly
599,0.145,12,False,0,14,49.1,129.8,2,True,0.0269,0.0052,0.0109,0.0,0.0685,1.2,0.0,0.0,0.0208,0.015,0.0012,0.0088,0.0001,0.0234,0.0001,0.0,0.0,0.0,0.0125,0.0269,0.0003,1.3662,1.3934
600,0.6031,10,False,0,7,156.7,381.7,9,True,0.0851,0.0165,0.0128,0.0,0.1327,1.0,0.0,0.0,0.0537,0.0675,0.0029,0.0237,0.0001,0.0573,0.0003,0.0,0.0001,0.0,0.0211,0.0851,0.0005,1.3881,1.4736
601,0.3845,11,True,3,30,105.4,261.5,5,True,0.0573,0.0111,0.0119,0.0,0.1062,1.1,11.6591,29.2272,0.0395,0.0375,0.0022,0.0171,0.0001,0.0431,0.0003,8.7682,1.9519,3.431,0.0174,3.4883,37.9957,14.997,56.4811
602,0.7549,11,False,0,7,192.4,465.2,11,True,0.1043,0.0202,0.0135,0.0,0.1735,1.1,0.0,0.0,0.0708,0.0825,0.0038,0.0307,0.0001,0.0768,0.0005,0.0,0.0001,0.0,0.0256,0.1043,0.0006,1.5974,1.7024
603,0.3745,3,False,0,30,103.0,256.0,5,True,0.056,0.0108,0.0119,0.0,0.0285,0.3,0.0,0.0,0.0152,0.0375,0.0006,0.0091,0.0001,0.0115,0.0001,0.0,0.0001,0.0,0.011,0.056,0.0002,0.4361,0.4924
604,0.3727,12,False,0,14,102.6,255.0,5,True,0.0558,0.0108,0.0118,0.0,0.1136,1.2,0.0,0.0,0.0414,0.0375,0.0023,0.0176,0.0001,0.0459,0.0003,0.0,0.0001,0.0,0.0179,0.0558,0.0004,1.4989,1.5551
605,0.6082,8,False,0,14,157.9,384.5,9,True,0.0857,0.0166,0.0128,0.0,0.1068,0.8,0.0,0.0,0.0453,0.0675,0.0023,0.021,0.0001,0.0461,0.0003,0.0,0.0001,0.0,0.0189,0.0857,0.0004,1.1374,1.2235
606,0.6526,12,True,3,7,168.4,408.9,9,True,0.0913,0.0177,0.013,0.0,0.169,1.2,18.2764,10.6655,0.0668,0.0675,0.0037,0.0285,0.0001,0.0736,0.0004,3.1997,0.7124,1.252,0.0245,1.3434,13.8657,20.653,35.8621
607,0.5896,11,False,0,30,153.6,374.3,8,True,0.0833,0.0161,0.0128,0.0,0.1435,1.1,0.0,0.0,0.0568,0.06,0.0031,0.0247,0.0001,0.0618,0.0004,0.0,0.0001,0.0,0.0219,0.0833,0.0005,1.5006,1.5845
608,0.1629,7,False,0,7,53.3,139.6,2,True,0.0292,0.0056,0.011,0.0,0.042,0.7,0.0,0.0,0.0145,0.015,0.0007,0.0069,0.0001,0.0147,0.0001,0.0,0.0,0.0,0.0108,0.0292,0.0002,0.8211,0.8505
609,0.6076,5,True,1,7,157.8,384.2,9,True,0.0856,0.0166,0.0128,0.0,0.0667,0.5,5.7221,3.3401,0.032,0.0675,0.0014,0.0167,0.0001,0.0288,0.0002,1.002,0.2232,0.3921,0.0154,0.4777,4.3424,6.7032,11.5233
610,0.2931,2,False,0,30,83.9,211.2,4,False,0.0457,0.0088,0.0115,0.0,0.0163,0.2,0.0,0.0,0.0101,0.03,0.0,0.0066,0.0001,0.0063,0.0,0.0,0.0001,0.0,0.0096,0.0457,0.0002,0.2994,0.3452
611,0.5471,2,True,4,14,143.6,350.9,8,False,0.0779,0.0151,0.0126,0.0,0.0247,0.2,20.8955,24.4044,0.0172,0.06,0.0,0.0112,0.0001,0.0105,0.0001,7.3213,1.6299,2.8649,0.0115,2.9428,31.7259,22.8881,57.5569
612,0.2153,5,False,0,14,65.6,168.4,3,True,0.0358,0.0069,0.0112,0.0,0.0343,0.5,0.0,0.0,0.0137,0.0225,0.0006,0.0071,0.0001,0.0126,0.0001,0.0,0.0,0.0,0.0106,0.0358,0.0002,0.6196,0.6557
613,0.5893,10,False,0,7,153.5,374.1,8,True,0.0833,0.0161,0.0128,0.0,0.1304,1.0,0.0,0.0,0.0525,0.06,0.0028,0.0232,0.0001,0.0561,0.0003,0.0,0.0001,0.0,0.0208,0.0833,0.0005,1.3748,1.4585
614,0.3387,7,True,3,30,94.6,236.3,5,True,0.0515,0.0099,0.0117,0.0,0.0623,0.7,10.5283,26.4107,0.0249,0.0375,0.0012,0.0119,0.0001,0.0248,0.0001,7.9232,1.7638,3.1004,0.0135,3.1519,34.3342,13.19,50.6761
615,0.2435,6,False,0,14,72.2,183.9,3,False,0.0394,0.0076,0.0113,0.0,0.044,0.6,0.0,0.0,0.0171,0.0225,0.0,0.0085,0.0001,0.0166,0.0001,0.0,0.0,0.0,0.0115,0.0394,0.0002,0.739,0.7787
616,0.6428,3,True,4,7,166.0,403.5,9,False,0.0901,0.0174,0.013,0.0,0.0418,0.3,24.0453,14.0328,0.0244,0.0675,0.0,0.0145,0.0001,0.0182,0.0001,4.2098,0.9372,1.6473,0.0134,1.7374,18.2429,25.4926,45.4729
617,0.5483,7,False,0,14,143.9,351.6,8,True,0.0781,0.0151,0.0126,0.0,0.0865,0.7,0.0,0.0,0.0373,0.06,0.0018,0.0179,0.0001,0.0369,0.0002,0.0,0.0001,0.0,0.0168,0.0781,0.0004,0.985,1.0635
618,0.3772,8,False,0,7,103.6,257.5,5,True,0.0564,0.0109,0.0119,0.0,0.0763,0.8,0.0,0.0,0.0301,0.0375,0.0015,0.0139,0.0001,0.0309,0.0002,0.0,0.0001,0.0,0.0149,0.0564,0.0003,1.0279,1.0847
619,0.7902,12,False,0,14,200.7,484.6,11,True,0.1088,0.0211,0.0136,0.0,0.1962,1.2,0.0,0.0,0.0793,0.0825,0.0044,0.0339,0.0001,0.0872,0.0005,0.0,0.0001,0.0,0.0278,0.1088,0.0007,1.746,1.8555
620,0.4119,9,False,0,7,111.8,276.5,6,False,0.0608,0.0117,0.012,0.0,0.091,0.9,0.0,0.0,0.0356,0.045,0.0,0.016,0.0001,0.0373,0.0002,0.0,0.0001,0.0,0.0163,0.0608,0.0004,1.1651,1.2262
621,0.5064,8,True,3,7,134.0,328.5,7,False,0.0728,0.0141,0.0124,0.0,0.0934,0.8,14.6686,8.5688,0.0385,0.0525,0.0,0.0179,0.0001,0.0394,0.0002,2.5706,0.5723,1.0059,0.0171,1.0787,11.1398,16.3263,28.5447
622,0.5538,11,True,4,14,145.1,354.6,8,True,0.0788,0.0152,0.0126,0.0,0.137,1.1,21.1169,24.6618,0.0538,0.06,0.0029,0.0233,0.0001,0.0585,0.0004,7.3985,1.6471,2.8951,0.0211,2.9739,32.0608,24.2485,59.2831
623,0.3761,6,True,1,30,103.4,256.8,5,True,0.0562,0.0109,0.0119,0.0,0.0571,0.6,3.817,9.5697,0.0241,0.0375,0.0012,0.012,0.0001,0.0231,0.0001,2.8709,0.6392,1.1234,0.0133,1.1797,12.4409,5.2472,18.8678
624,0.5942,12,True,3,7,154.6,376.8,8,True,0.0839,0.0162,0.0128,0.0,0.1574,1.2,16.8359,9.8283,0.0615,0.06,0.0034,0.0262,0.0001,0.0678,0.0004,2.9485,0.6565,1.1538,0.0231,1.2377,12.7774,19.1209,33.136
625,0.3933,5,True,1,7,107.4,266.3,5,True,0.0584,0.0113,0.0119,0.0,0.049,0.5,3.9589,2.3154,0.022,0.0375,0.001,0.0114,0.0001,0.02,0.0001,0.6946,0.1547,0.2718,0.0128,0.3302,3.0103,4.7905,8.1309
626,0.4177,2,True,1,90,113.2,279.7,6,False,0.0615,0.0119,0.012,0.0,0.0204,0.2,4.1594,31.2671,0.0136,0.045,0.0,0.0089,0.0001,0.0084,0.0001,9.3801,2.0882,3.6705,0.0106,3.732,40.6474,6.5782,50.9576
627,0.7725,6,True,4,30,196.5,474.9,11,True,0.1066,0.0206,0.0135,0.0,0.0964,0.6,28.3158,70.7777,0.0451,0.0825,0.0021,0.0225,0.0001,0.0427,0.0003,21.2333,4.7268,8.3087,0.0188,8.4152,92.0114,33.987,134.4137
628,0.2919,2,True,3,30,83.6,210.5,4,True,0.0456,0.0088,0.0115,0.0,0.0163,0.2,9.3732,23.5337,0.0101,0.03,0.0003,0.0066,0.0001,0.0063,0.0,7.0601,1.5717,2.7626,0.0096,2.8082,30.5939,11.2444,44.6465
629,0.05,2,False,0,7,26.8,77.5,0,True,0.0149,0.0028,0.0105,0.0,0.0083,0.2,0.0,0.0,0.0033,0.0,0.0001,0.0022,0.0001,0.0023,0.0,0.0,0.0,0.0,0.0079,0.0149,0.0001,0.2374,0.2524
630,0.8222,11,True,3,14,208.2,502.2,12,True,0.1129,0.0219,0.0137,0.0,0.1857,1.1,22.4626,26.1969,0.0765,0.09,0.0041,0.0332,0.0001,0.0829,0.0005,7.8591,1.7496,3.0753,0.0271,3.1882,34.0566,25.8473,63.0921
631,1.0,10,False,0,7,250.0,600.0,15,False,0.1354,0.0262,0.0145,0.0,0.1981,1.0,0.0,0.0,0.0847,0.1125,0.0,0.0375,0.0001,0.09,0.0005,0.0,0.0002,0.0,0.0292,0.1354,0.0007,1.5929,1.729
632,0.4189,3,True,2,7,113.5,280.4,6,True,0.0617,0.0119,0.012,0.0,0.0307,0.3,8.3397,4.8759,0.0168,0.045,0.0006,0.01,0.0001,0.0126,0.0001,1.4628,0.3257,0.5724,0.0114,0.6341,6.3389,9.1164,16.0894
633,0.1126,11,True,2,14,41.5,111.9,1,False,0.0228,0.0044,0.0107,0.0,0.0569,1.1,3.2992,3.8931,0.0166,0.0075,0.0,0.0071,0.0001,0.0185,0.0001,1.1679,0.26,0.457,0.0113,0.4798,5.0613,4.7922,10.3334
634,0.4379,1,False,0,14,117.9,290.8,6,True,0.0641,0.0124,0.0121,0.0,0.0105,0.1,0.0,0.0,0.0108,0.045,0.0002,0.0082,0.0001,0.0044,0.0,0.0,0.0001,0.0,0.0098,0.0641,0.0001,0.2134,0.2777
635,0.4428,4,True,4,14,119.0,293.5,6,True,0.0647,0.0125,0.0121,0.0,0.0425,0.4,17.4629,20.4146,0.0209,0.045,0.0009,0.0115,0.0001,0.0176,0.0001,6.1244,1.3634,2.3965,0.0125,2.4612,26.5392,19.4019,48.4023
636,0.462,9,True,2,14,123.6,304.1,6,True,0.0672,0.013,0.0122,0.0,0.0984,0.9,9.0484,10.5757,0.0391,0.045,0.0021,0.0177,0.0001,0.0411,0.0002,3.1727,0.7063,1.2415,0.0172,1.3086,13.7488,10.9405,25.9979
637,0.2773,4,False,0,14,80.2,202.5,4,True,0.0437,0.0084,0.0114,0.0,0.0316,0.4,0.0,0.0,0.0143,0.03,0.0006,0.0078,0.0001,0.0122,0.0001,0.0,0.0,0.0,0.0108,0.0437,0.0002,0.5271,0.5711
638,0.6159,9,True,3,14,159.7,388.8,9,True,0.0867,0.0168,0.0129,0.0,0.1213,0.9,17.3712,20.2788,0.0502,0.0675,0.0026,0.0227,0.0001,0.0525,0.0003,6.0837,1.3544,2.3806,0.0202,2.4672,26.3629,19.9921,48.8223
639,0.6049,11,True,4,30,157.2,382.7,9,True,0.0853,0.0165,0.0128,0.0,0.1462,1.1,22.7992,57.037,0.0582,0.0675,0.0032,0.0252,0.0001,0.0631,0.0004,17.1111,3.8092,6.6956,0.0223,6.7809,74.1486,28.1234,109.0529
640,0.2011,1,False,0,30,62.3,160.6,3,True,0.034,0.0065,0.0111,0.0,0.0066,0.1,0.0,0.0,0.0057,0.0225,0.0001,0.0043,0.0001,0.0024,0.0,0.0,0.0,0.0,0.0085,0.034,0.0001,0.1679,0.2021
641,0.6398,1,True,4,14,165.4,401.9,9,True,0.0897,0.0174,0.013,0.0,0.0139,0.1,23.949,27.9538,0.0151,0.0675,0.0003,0.0114,0.0001,0.006,0.0,8.3861,1.8669,3.2815,0.011,3.3712,36.34,26.0714,65.7827
642,0.9105,12,False,0,14,229.0,550.8,13,True,0.1241,0.024,0.0141,0.0,0.2201,1.2,0.0,0.0,0.0902,0.0975,0.005,0.0385,0.0001,0.0991,0.0006,0.0,0.0001,0.0,0.0307,0.1241,0.0007,1.8193,1.9441
643,0.5344,7,True,3,14,140.6,343.9,8,True,0.0763,0.0148,0.0125,0.0,0.0849,0.7,15.359,17.94,0.0365,0.06,0.0018,0.0175,0.0001,0.0361,0.0002,5.382,1.1982,2.106,0.0166,2.1823,23.3224,17.5379,43.0426
644,0.4325,7,False,0,7,116.6,287.9,6,False,0.0634,0.0122,0.0121,0.0,0.0732,0.7,0.0,0.0,0.0304,0.045,0.0,0.0146,0.0001,0.0302,0.0002,0.0,0.0001,0.0,0.015,0.0634,0.0003,0.9327,0.9965
645,0.4716,6,False,0,30,125.8,309.4,7,False,0.0684,0.0132,0.0123,0.0,0.0666,0.6,0.0,0.0,0.0292,0.0525,0.0,0.0145,0.0001,0.0278,0.0002,0.0,0.0001,0.0,0.0147,0.0684,0.0003,0.8309,0.8995
646,0.6231,6,False,0,7,161.4,392.7,9,True,0.0876,0.0169,0.0129,0.0,0.0816,0.6,0.0,0.0,0.0372,0.0675,0.0018,0.0185,0.0001,0.0353,0.0002,0.0,0.0001,0.0,0.0168,0.0876,0.0003,0.8886,0.9766
647,0.1539,9,False,0,14,51.2,134.6,2,False,0.0281,0.0054,0.0109,0.0,0.0527,0.9,0.0,0.0,0.017,0.015,0.0,0.0076,0.0001,0.0182,0.0001,0.0,0.0,0.0,0.0115,0.0281,0.0002,1.0383,1.0666
648,0.5329,7,True,1,14,140.2,343.1,7,False,0.0761,0.0147,0.0125,0.0,0.0847,0.7,5.1072,5.9655,0.0363,0.0525,0.0,0.0174,0.0001,0.036,0.0002,1.7897,0.3985,0.7003,0.0165,0.7764,7.7555,6.4765,15.0084
649,0.4219,2,False,0,7,114.1,282.0,6,False,0.0621,0.012,0.0121,0.0,0.0206,0.2,0.0,0.0,0.0137,0.045,0.0,0.009,0.0001,0.0085,0.0001,0.0,0.0001,0.0,0.0106,0.0621,0.0002,0.3313,0.3936
650,0.8696,8,True,4,7,219.3,528.3,13,True,0.1189,0.023,0.0139,0.0,0.1413,0.8,31.5093,18.3708,0.0624,0.0975,0.0032,0.029,0.0001,0.0634,0.0004,5.5112,1.227,2.1566,0.0234,2.2754,23.8825,33.9934,60.1514
651,0.4652,9,False,0,14,124.3,305.8,6,True,0.0676,0.0131,0.0122,0.0,0.0989,0.9,0.0,0.0,0.0393,0.045,0.0021,0.0178,0.0001,0.0413,0.0002,0.0,0.0001,0.0,0.0173,0.0676,0.0004,1.187,1.2549
652,0.8336,2,False,0,90,210.9,508.5,12,True,0.1143,0.0221,0.0138,0.0,0.0341,0.2,0.0,0.0,0.0251,0.09,0.0008,0.0165,0.0001,0.0153,0.0001,0.0,0.0001,0.0,0.0136,0.1143,0.0002,0.4313,0.5459
653,0.2793,5,True,3,14,80.6,203.6,4,False,0.044,0.0085,0.0115,0.0,0.0396,0.5,9.0615,10.62,0.0167,0.03,0.0,0.0087,0.0001,0.0153,0.0001,3.186,0.7093,1.2467,0.0114,1.2907,13.8062,10.4123,25.5092
654,0.6175,10,False,0,14,160.1,389.6,9,False,0.0869,0.0168,0.0129,0.0,0.135,1.0,0.0,0.0,0.0548,0.0675,0.0,0.0242,0.0001,0.0584,0.0004,0.0,0.0001,0.0,0.0214,0.0869,0.0005,1.3911,1.4784
655,0.5639,8,True,2,7,147.5,360.1,8,True,0.0801,0.0155,0.0127,0.0,0.1009,0.8,10.7246,6.262,0.0423,0.06,0.0022,0.0197,0.0001,0.0432,0.0003,1.8786,0.4183,0.7351,0.0181,0.8152,8.141,12.2574,21.2136
656,0.3262,2,False,0,14,91.7,229.4,4,True,0.0499,0.0096,0.0116,0.0,0.0174,0.2,0.0,0.0,0.0109,0.03,0.0003,0.0072,0.0001,0.0069,0.0,0.0,0.0001,0.0,0.0099,0.0499,0.0002,0.304,0.3541
657,0.5355,1,False,0,7,140.8,344.5,8,False,0.0765,0.0148,0.0125,0.0,0.0121,0.1,0.0,0.0,0.0129,0.06,0.0,0.0097,0.0001,0.0052,0.0,0.0,0.0001,0.0,0.0104,0.0765,0.0002,0.2378,0.3144
658,0.7425,7,True,2,14,189.5,458.4,11,False,0.1027,0.0199,0.0134,0.0,0.109,0.7,13.6639,15.9405,0.0488,0.0825,0.0,0.0234,0.0001,0.0481,0.0003,4.7822,1.0647,1.8713,0.0198,1.974,20.7231,15.7934,38.4905
659,0.4352,6,False,0,30,117.3,289.4,6,True,0.0638,0.0123,0.0121,0.0,0.063,0.6,0.0,0.0,0.0273,0.045,0.0013,0.0135,0.0001,0.026,0.0002,0.0,0.0001,0.0,0.0141,0.0638,0.0003,0.8148,0.8788
660,0.1616,12,False,0,14,53.0,138.9,2,True,0.029,0.0056,0.011,0.0,0.0718,1.2,0.0,0.0,0.0223,0.015,0.0012,0.0094,0.0001,0.025,0.0001,0.0,0.0,0.0,0.0129,0.029,0.0003,1.3742,1.4035
661,0.4965,7,True,1,14,131.7,323.1,7,True,0.0715,0.0138,0.0124,0.0,0.0805,0.7,4.8078,5.6175,0.0342,0.0525,0.0017,0.0164,0.0001,0.0339,0.0002,1.6853,0.3752,0.6594,0.016,0.731,7.3031,6.1445,14.1785
662,0.3195,12,False,0,7,90.1,225.7,4,True,0.0491,0.0095,0.0116,0.0,0.103,1.2,0.0,0.0,0.0366,0.03,0.002,0.0156,0.0001,0.0406,0.0002,0.0,0.0001,0.0,0.0166,0.0491,0.0004,1.4656,1.515
663,0.4315,3,True,2,7,116.4,287.3,6,True,0.0633,0.0122,0.0121,0.0,0.0313,0.3,8.5468,4.9963,0.0172,0.045,0.0006,0.0102,0.0001,0.0129,0.0001,1.4989,0.3337,0.5865,0.0115,0.6498,6.4954,9.3336,16.4789
664,0.4837,6,False,0,14,128.7,316.0,7,False,0.0699,0.0135,0.0123,0.0,0.0678,0.6,0.0,0.0,0.0299,0.0525,0.0,0.0148,0.0001,0.0284,0.0002,0.0,0.0001,0.0,0.0148,0.0699,0.0003,0.8341,0.9043
665,0.1589,2,True,3,30,52.3,137.4,2,False,0.0287,0.0055,0.0109,0.0,0.0119,0.2,6.0901,15.3561,0.0064,0.015,0.0,0.0042,0.0001,0.0041,0.0,4.6068,1.0256,1.8027,0.0087,1.8314,19.9631,7.3823,29.1768
666,0.1769,7,False,0,7,56.6,147.3,2,True,0.031,0.0059,0.011,0.0,0.0436,0.7,0.0,0.0,0.0153,0.015,0.0008,0.0073,0.0001,0.0155,0.0001,0.0,0.0,0.0,0.011,0.031,0.0002,0.8254,0.8566
667,0.5964,3,False,0,14,155.2,378.0,8,True,0.0842,0.0163,0.0128,0.0,0.0395,0.3,0.0,0.0,0.0228,0.06,0.0009,0.0136,0.0001,0.017,0.0001,0.0,0.0001,0.0,0.013,0.0842,0.0002,0.4958,0.5802
668,0.3955,6,True,1,30,107.9,267.5,5,True,0.0587,0.0113,0.0119,0.0,0.059,0.6,3.9766,9.9671,0.0251,0.0375,0.0012,0.0125,0.0001,0.0241,0.0001,2.9901,0.6657,1.17,0.0136,1.2288,12.9575,5.4385,19.6248
669,0.05,5,True,1,7,26.8,77.5,0,True,0.0149,0.0028,0.0105,0.0,0.0207,0.5,1.1343,0.6738,0.006,0.0,0.0003,0.0031,0.0001,0.0058,0.0,0.2021,0.045,0.0791,0.0086,0.094,0.8761,1.737,2.707
670,0.657,3,False,0,7,169.4,411.3,9,True,0.0919,0.0178,0.013,0.0,0.0425,0.3,0.0,0.0,0.0248,0.0675,0.0009,0.0148,0.0001,0.0185,0.0001,0.0,0.0001,0.0,0.0135,0.0919,0.0002,0.5135,0.6056
671,0.5545,2,False,0,14,145.3,355.0,8,True,0.0789,0.0153,0.0126,0.0,0.0249,0.2,0.0,0.0,0.0173,0.06,0.0005,0.0114,0.0001,0.0106,0.0001,0.0,0.0001,0.0,0.0115,0.0789,0.0002,0.3643,0.4434
672,0.3572,7,True,4,30,98.9,246.5,5,True,0.0539,0.0104,0.0118,0.0,0.0645,0.7,14.6481,36.7345,0.026,0.0375,0.0013,0.0124,0.0001,0.0259,0.0002,11.0203,2.4533,4.3123,0.0138,4.3662,47.7551,18.0049,70.1261
673,0.2366,12,True,2,14,70.6,180.1,3,True,0.0386,0.0074,0.0113,0.0,0.0866,1.2,5.3397,6.2649,0.0291,0.0225,0.0016,0.0123,0.0001,0.0324,0.0002,1.8795,0.4184,0.7354,0.0146,0.774,8.1446,7.1761,16.0947
674,0.6672,3,True,1,30,171.8,416.9,10,True,0.0932,0.018,0.0131,0.0,0.043,0.3,6.212,15.5351,0.0253,0.075,0.0009,0.015,0.0001,0.0188,0.0001,4.6605,1.0376,1.8237,0.0136,1.9169,20.1959,7.7723,29.8851
675,0.5699,5,False,0,30,148.9,363.4,8,False,0.0808,0.0156,0.0127,0.0,0.0636,0.5,0.0,0.0,0.0302,0.06,0.0,0.0157,0.0001,0.0273,0.0002,0.0,0.0001,0.0,0.0149,0.0808,0.0003,0.7401,0.8213
676,0.9765,3,False,0,30,244.5,587.1,14,True,0.1324,0.0257,0.0144,0.0,0.0583,0.3,0.0,0.0,0.0357,0.105,0.0013,0.0213,0.0001,0.0264,0.0002,0.0,0.0001,0.0,0.0164,0.1324,0.0003,0.6046,0.7373
677,0.584,10,False,0,90,152.2,371.2,8,True,0.0826,0.016,0.0127,0.0,0.1295,1.0,0.0,0.0,0.0521,0.06,0.0028,0.0231,0.0001,0.0557,0.0003,0.0,0.0001,0.0,0.0207,0.0826,0.0005,1.3726,1.4557
678,0.5775,5,False,0,30,150.7,367.6,8,False,0.0818,0.0158,0.0127,0.0,0.0642,0.5,0.0,0.0,0.0306,0.06,0.0,0.0159,0.0001,0.0276,0.0002,0.0,0.0001,0.0,0.015,0.0818,0.0003,0.7419,0.824
679,0.4666,12,False,0,30,124.7,306.6,6,True,0.0677,0.0131,0.0122,0.0,0.1322,1.2,0.0,0.0,0.0499,0.045,0.0028,0.0213,0.0001,0.0552,0.0003,0.0,0.0001,0.0,0.0201,0.0677,0.0005,1.5518,1.62
680,0.6634,3,True,4,30,170.9,414.8,9,True,0.0927,0.0179,0.0131,0.0,0.0428,0.3,24.7229,61.8286,0.025,0.0675,0.0009,0.0149,0.0001,0.0187,0.0001,18.5486,4.1292,7.2581,0.0136,7.3508,80.3774,29.3665,117.0947
681,0.625,1,True,1,30,161.9,393.8,9,True,0.0878,0.017,0.0129,0.0,0.0136,0.1,5.8653,14.6715,0.0148,0.0675,0.0003,0.0112,0.0001,0.0059,0.0,4.4014,0.9799,1.7223,0.0109,1.8101,19.0731,7.0993,27.9825
682,0.7503,7,False,0,30,191.3,462.7,11,True,0.1037,0.0201,0.0134,0.0,0.1099,0.7,0.0,0.0,0.0493,0.0825,0.0024,0.0236,0.0001,0.0486,0.0003,0.0,0.0001,0.0,0.0199,0.1037,0.0004,1.0698,1.174
683,0.3957,8,False,0,90,108.0,267.7,5,True,0.0587,0.0113,0.0119,0.0,0.0788,0.8,0.0,0.0,0.0312,0.0375,0.0016,0.0145,0.0001,0.0321,0.0002,0.0,0.0001,0.0,0.0152,0.0587,0.0003,1.0343,1.0933
684,0.4129,12,True,1,14,112.0,277.1,6,True,0.0609,0.0118,0.012,0.0,0.1215,1.2,4.1202,4.8183,0.0451,0.045,0.0025,0.0192,0.0001,0.0499,0.0003,1.4455,0.3218,0.5656,0.0188,0.6266,6.2642,5.9679,12.8587
685,0.4042,11,True,2,14,110.0,272.3,6,True,0.0598,0.0115,0.012,0.0,0.1098,1.1,8.0967,9.4695,0.0412,0.045,0.0022,0.0178,0.0001,0.0449,0.0003,2.8408,0.6325,1.1116,0.0178,1.1714,12.3107,10.1316,23.6137
686,0.6582,11,False,0,14,169.7,412.0,9,True,0.092,0.0178,0.0131,0.0,0.1559,1.1,0.0,0.0,0.0626,0.0675,0.0034,0.0272,0.0001,0.068,0.0004,0.0,0.0001,0.0,0.0234,0.092,0.0005,1.5389,1.6315
687,0.7997,8,True,3,30,202.9,489.8,11,True,0.11,0.0213,0.0137,0.0,0.1321,0.8,21.9069,54.7522,0.0577,0.0825,0.0029,0.0269,0.0001,0.0588,0.0004,16.4257,3.6566,6.4274,0.0221,6.5374,71.1784,26.7815,104.4973
688,0.4082,5,True,3,14,110.9,274.5,6,True,0.0603,0.0116,0.012,0.0,0.0503,0.5,12.2451,14.3205,0.0227,0.045,0.001,0.0118,0.0001,0.0206,0.0001,4.2961,0.9564,1.6811,0.013,1.7414,18.6168,13.8895,34.2478
689,0.415,6,False,0,30,112.5,278.3,6,True,0.0612,0.0118,0.012,0.0,0.061,0.6,0.0,0.0,0.0262,0.045,0.0013,0.013,0.0001,0.025,0.0002,0.0,0.0001,0.0,0.0139,0.0612,0.0003,0.8093,0.8708
690,0.5628,2,True,1,30,147.3,359.5,8,True,0.0799,0.0155,0.0127,0.0,0.0252,0.2,5.3535,13.3968,0.0176,0.06,0.0005,0.0115,0.0001,0.0108,0.0001,4.019,0.8948,1.5727,0.0116,1.6526,17.416,6.6136,25.6822
691,0.4508,6,False,0,90,120.9,298.0,6,False,0.0657,0.0127,0.0122,0.0,0.0645,0.6,0.0,0.0,0.0281,0.045,0.0,0.014,0.0001,0.0268,0.0002,0.0,0.0001,0.0,0.0144,0.0657,0.0003,0.8177,0.8837
692,0.6904,5,True,1,7,177.2,429.7,10,True,0.0961,0.0186,0.0132,0.0,0.0735,0.5,6.4033,3.736,0.0359,0.075,0.0016,0.0187,0.0001,0.0322,0.0002,1.1208,0.2496,0.4386,0.0164,0.5347,4.8572,7.4381,12.83
693,0.05,1,True,1,30,26.8,77.5,0,True,0.0149,0.0028,0.0105,0.0,0.0041,0.1,1.1343,2.8877,0.0024,0.0,0.0001,0.0019,0.0001,0.0012,0.0,0.8663,0.1929,0.339,0.0076,0.3539,3.7541,1.4578,5.5657
694,0.3347,3,False,0,30,93.6,234.1,5,True,0.051,0.0098,0.0117,0.0,0.0265,0.3,0.0,0.0,0.014,0.0375,0.0005,0.0083,0.0001,0.0105,0.0001,0.0,0.0001,0.0,0.0107,0.051,0.0002,0.4295,0.4807
695,0.3435,7,True,3,90,95.7,238.9,5,True,0.0521,0.0101,0.0117,0.0,0.0629,0.7,10.6477,80.1242,0.0252,0.0375,0.0013,0.012,0.0001,0.0251,0.0002,24.0373,5.351,9.4059,0.0136,9.458,104.1617,16.898,130.5177
696,0.05,5,False,0,90,26.8,77.5,0,False,0.0149,0.0028,0.0105,0.0,0.0207,0.5,0.0,0.0,0.006,0.0,0.0,0.0031,0.0001,0.0058,0.0,0.0,0.0,0.0,0.0086,0.0149,0.0002,0.5574,0.5724
697,0.3073,12,True,2,14,87.2,219.0,4,True,0.0475,0.0092,0.0116,0.0,0.1006,1.2,6.5021,7.6159,0.0355,0.03,0.002,0.0151,0.0001,0.0394,0.0002,2.2848,0.5087,0.894,0.0163,0.9416,9.9011,8.4704,19.313
698,0.317,6,False,0,14,89.5,224.3,4,True,0.0487,0.0094,0.0116,0.0,0.0513,0.6,0.0,0.0,0.021,0.03,0.001,0.0104,0.0001,0.0202,0.0001,0.0,0.0001,0.0,0.0125,0.0487,0.0002,0.7674,0.8164
699,0.4598,12,False,0,7,123.0,302.9,6,False,0.0669,0.0129,0.0122,0.0,0.1308,1.2,0.0,0.0,0.0493,0.045,0.0,0.021,0.0001,0.0545,0.0003,0.0,0.0001,0.0,0.0199,0.0669,0.0005,1.5458,1.6131
